name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
PRO022^1,0.740121,0.697129,0.000263,-1.0,478,5,10030,1011,0,-1
ITP281^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM114_5,1.199698,-1.0,-1.0,-1.0,85,27,-1,-1,-1,-1
SCT205_5,0.420972,-1.0,-1.0,-1.0,75,72,-1,-1,-1,-1
ITP238^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP250^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM970_5,0.061566,0.031987,0.003032,0.281,13,101,208,26,1,1
ITP121^2,0.139430,0.009619,0.003821,0.417,0,150,0,0,1,1
ITP290^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW567_5,0.900549,-1.0,-1.0,-1.0,80,30,-1,-1,-1,-1
DAT229^1,0.304569,0.365083,0.012647,1.735,273,9,5279,546,1,1
COM168^1,0.251153,0.180714,-1.0,-1.0,120,78,2510,320,-1,-1
ITP192^2,0.388701,0.118028,0.030466,1.605,62,239,1180,290,1,1
ITP168^2,0.334428,0.491719,0.044549,2.617,105,318,10456,916,1,1
SWW533_5,0.119708,0.230586,0.014353,1.056,62,8,4272,390,1,1
ITP019^3,0.027198,0.002149,0.002128,0.101,6,33,0,0,1,1
LCL763_5,0.198572,0.763434,0.032534,2.715,48,107,10158,455,1,1
DAT192^1,0.219096,0.426167,0.033146,4.709,332,2,6370,1187,1,1
ITP028^2,0.111532,1.253194,0.089955,4.904,149,13,23208,1408,1,1
ITP200^2,0.315876,0.440134,0.034011,2.339,144,133,10960,792,1,1
DAT275^1,0.009431,0.001400,0.000221,-1.0,2,1,16,0,0,-1
ITP239_2,10.015581,-1.0,-1.0,-1.0,2134,2355,-1,-1,-1,-1
ITP237^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP279^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP207_2,12.228967,-1.0,-1.0,-1.0,1215,1234,-1,-1,-1,-1
ITP273^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT179_5,0.201368,0.484376,0.036190,3.021,94,3,8945,1061,1,1
SEV492^1,0.010384,0.001970,0.017592,17.895,0,17,0,0,1,1
ITP237^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW553_5,0.294022,0.284170,0.019646,1.710,87,32,7108,411,1,1
SCT189_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA106^1,0.008175,0.000535,0.003393,0.150,1,2,8,1,1,1
DAT169^1,0.193609,0.098690,-1.0,-1.0,97,94,642,84,-1,-1
DAT285^1,0.021170,0.001106,-1.0,-1.0,3,1,24,3,-1,-1
SCT243_5,0.207780,-1.0,-1.0,-1.0,46,17,-1,-1,-1,-1
DAT216^1,0.206811,0.082245,-1.0,-1.0,27,151,862,108,-1,-1
COM061_5,0.384850,-1.0,-1.0,-1.0,86,58,-1,-1,-1,-1
ITP146^2,0.208608,0.048093,-1.0,-1.0,0,138,0,0,-1,-1
LCL767_5,0.361572,-1.0,-1.0,-1.0,106,56,-1,-1,-1,-1
DAT183^1,0.129385,0.110801,-1.0,-1.0,89,3,1252,277,-1,-1
SWW534_5,0.322874,-1.0,-1.0,-1.0,80,33,-1,-1,-1,-1
COM203^1,0.262660,-1.0,-1.0,-1.0,210,23,-1,-1,-1,-1
DAT240^1,0.307532,0.849259,0.000246,-1.0,264,109,14305,1217,0,-1
SEV472^1,0.009243,0.000767,0.003211,0.107,3,2,16,2,1,1
ITP011_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT256^1,0.435367,12.051946,-1.0,-1.0,175,9,94017,1622,-1,-1
ITP178^2,0.404545,-1.0,-1.0,-1.0,261,13,-1,-1,-1,-1
ITP203^2,0.367165,6.999278,-1.0,-1.0,182,152,54860,1480,-1,-1
PRO021^1,0.517360,0.784284,-1.0,-1.0,334,3,15035,1266,-1,-1
DAT134^1,0.538180,0.857626,-1.0,-1.0,488,4,19602,1912,-1,-1
DAT215^1,0.138613,0.631943,0.000374,-1.0,194,27,9496,1014,0,-1
ITP061^2,0.199544,0.292746,0.000274,30.080,184,195,4696,557,0,-1
DAT127^1,0.061813,0.000011,0.000225,0.145,0,1,0,0,0,0
SWV617_5,0.038370,0.003217,-1.0,-1.0,0,59,0,0,-1,-1
ANA130^1,0.032703,0.001454,-1.0,-1.0,1,19,8,1,-1,-1
ITP015^3,0.028133,0.004366,0.004273,0.120,9,19,50,9,1,1
DAT296^1,0.046061,0.011670,0.000226,-1.0,12,3,344,24,0,-1
COM078_5,0.225804,-1.0,-1.0,-1.0,63,37,-1,-1,-1,-1
DAT143^1,0.009907,0.011716,0.000279,-1.0,6,2,312,42,0,-1
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP051^2,0.071220,0.000012,0.000217,0.159,0,1,0,0,0,0
COM099_5,0.746640,-1.0,-1.0,-1.0,106,19,-1,-1,-1,-1
COM195^1,0.197612,0.182765,0.017922,1.555,125,4,2964,573,1,1
LCL791_5,0.278409,-1.0,-1.0,-1.0,17,118,-1,-1,-1,-1
ITP153^2,0.204926,0.581452,0.042048,3.348,187,29,8875,1010,1,1
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP091^2,0.411682,0.268754,0.008016,2.327,155,151,3700,465,1,1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP174^2,2.076264,-1.0,-1.0,-1.0,213,8,-1,-1,-1,-1
LCL802_5,0.302709,-1.0,-1.0,-1.0,24,120,-1,-1,-1,-1
DAT280^1,0.032762,0.001025,0.001907,0.073,1,1,64,2,1,1
COM113_5,0.832568,-1.0,-1.0,-1.0,87,26,-1,-1,-1,-1
COM177^1,0.390141,0.861399,0.000294,-1.0,258,11,17880,1987,0,-1
DAT252^1,0.416706,0.622683,-1.0,-1.0,357,4,7789,1383,-1,-1
COM167^1,0.194799,0.201213,0.005640,1.016,193,67,2158,255,1,1
DAT289^1,0.010211,0.006025,0.000241,29.824,6,1,144,14,0,-1
DAT159^1,0.162683,0.009600,0.000235,0.418,18,52,0,0,0,1
ITP187^2,0.311020,0.884413,0.121218,7.566,102,340,12717,854,1,1
ITP007^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP186^2,0.312421,0.301476,0.082365,2.718,83,374,5006,727,1,1
DAT205^1,0.839781,1.124267,-1.0,-1.0,416,22,19304,1994,-1,-1
ITP242^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL781_5,0.167247,0.022498,-1.0,-1.0,3,78,308,16,-1,-1
ITP258_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP019_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP268_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP004_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL762_5,0.167960,0.383724,0.024311,1.493,48,108,7087,371,1,1
NUM973_5,0.124443,0.075167,-1.0,-1.0,35,78,840,105,-1,-1
ITP049^2,0.422980,1.405813,0.117828,6.141,132,45,22500,968,1,1
SCT234_5,0.466171,-1.0,-1.0,-1.0,46,29,-1,-1,-1,-1
SCT192_5,0.386088,-1.0,-1.0,-1.0,67,13,-1,-1,-1,-1
ITP271^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT293^1,0.010182,0.005499,0.000232,29.762,10,2,76,10,0,-1
NUN047^1,0.035410,0.000474,-1.0,-1.0,1,5,8,1,-1,-1
ITP228^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT288^1,0.009436,0.003622,0.000229,-1.0,6,2,48,6,0,-1
SEV483^1,0.027944,0.021139,-1.0,-1.0,12,1,492,64,-1,-1
NUN010_5,0.133203,0.029655,-1.0,-1.0,10,84,160,20,-1,-1
SEV449^1,0.009973,0.005580,0.000222,-1.0,12,3,84,12,0,-1
SWW528_5,0.067276,0.045551,0.000232,29.863,39,1,646,102,0,-1
DAT209^1,0.137537,0.002413,-1.0,-1.0,5,21,40,5,-1,-1
ITP219^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL827_5,0.614512,-1.0,-1.0,-1.0,12,106,-1,-1,-1,-1
SEV474^1,0.051365,0.016937,0.002000,-1.0,19,3,398,28,0,-1
ANA093^1,0.032429,0.000386,0.000196,-1.0,1,3,8,1,0,-1
ITP221^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWV799_5,0.271428,0.030477,-1.0,-1.0,0,128,0,0,-1,-1
ITP267^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP014^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP014^3,0.073955,0.025938,0.000242,29.916,18,167,252,18,0,-1
LCL800_5,0.077087,0.010233,0.002662,0.230,10,65,80,10,1,1
ANA102^1,0.025849,0.004699,0.005157,0.104,6,4,48,6,1,1
SCT251_5,0.214038,10.819569,0.000254,30.107,45,76,43729,551,0,-1
COM102_5,0.388651,-1.0,-1.0,-1.0,104,40,-1,-1,-1,-1
ITP286^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP078^2,0.484869,1.291542,0.000272,30.414,215,141,37057,1773,0,-1
ITP234^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP231^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWV723_5,0.140751,0.049987,-1.0,-1.0,21,85,696,86,-1,-1
SYN000^3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT239_5,0.065040,0.033666,0.002789,0.254,55,4,440,55,1,1
SWW521_5,0.107179,0.202346,0.013805,4.529,54,38,3462,408,1,1
COM046_5,0.204194,0.349610,-1.0,-1.0,44,43,5484,384,-1,-1
SEV482^1,0.031753,0.019098,0.013723,0.583,5,7,375,36,1,1
LCL842_5,0.128033,0.104697,-1.0,-1.0,28,94,1905,181,-1,-1
COM083_5,0.229325,2.672118,-1.0,-1.0,140,34,35608,1656,-1,-1
COM108_5,0.313938,10.295242,0.000563,-1.0,96,24,34871,1160,0,-1
ITP217^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM961_5,0.113931,0.027395,-1.0,-1.0,8,104,128,16,-1,-1
ITP005_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP283^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA069^1,0.033323,0.000319,0.004730,0.084,0,8,0,0,1,1
DAT322^1,0.037056,0.000528,0.000249,-1.0,2,1,8,0,0,-1
DAT267^1,0.028917,0.000475,0.000204,-1.0,2,1,8,0,0,-1
NUN002_5,0.036463,0.000011,0.000230,0.151,0,1,0,0,0,0
SWW540_5,0.127183,0.318667,-1.0,-1.0,91,6,5134,653,-1,-1
ITP188^2,0.505719,1.187093,0.107561,17.898,122,380,18873,922,1,1
NUM946_5,0.085912,0.044143,-1.0,-1.0,25,84,400,50,-1,-1
LCL835_5,0.206537,0.114014,0.016541,1.093,28,93,1999,189,1,1
NUM964_5,0.120087,0.036215,-1.0,-1.0,21,83,168,21,-1,-1
ANA076^1,0.034304,0.003166,0.005764,0.117,2,12,16,2,1,1
ITP246_2,8.996485,-1.0,-1.0,-1.0,268,1889,-1,-1,-1,-1
ITP133^2,0.314658,0.445571,0.051641,5.861,193,113,7999,1298,1,1
DAT153^1,0.187957,0.077571,0.006480,0.660,93,169,580,79,1,1
COM095_5,0.214135,0.237239,0.016955,1.454,51,13,3290,286,1,1
ITP161^2,0.423501,1.451888,0.079653,12.395,335,43,29188,1946,1,1
LCL757_5,0.213620,0.194502,-1.0,-1.0,94,92,3394,579,-1,-1
SEV488^1,0.028195,0.016767,0.000256,-1.0,14,3,344,63,0,-1
ITP229_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP006_3,0.122249,0.197592,0.034434,2.407,24,107,4655,240,1,1
ITP286_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP216^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWV795_5,0.206603,0.026366,-1.0,-1.0,0,119,0,0,-1,-1
SWW535_5,0.133544,0.130823,0.008522,15.088,66,16,1596,282,1,1
ANA109^1,0.037298,0.000484,0.000208,0.274,1,2,8,1,0,1
NUM974_5,0.098630,0.032377,0.003777,0.343,15,104,240,30,1,1
ITP199^2,0.251112,0.249998,0.004726,1.600,173,125,3632,492,1,1
LCL789_5,0.086126,5.691822,0.037493,16.243,39,69,20780,544,1,1
COM056_5,0.242079,-1.0,-1.0,-1.0,101,55,-1,-1,-1,-1
ITP053^2,0.385047,0.536915,0.000233,30.229,116,141,8238,477,0,-1
LCL839_5,0.203074,0.040118,0.006589,0.519,4,102,658,28,1,1
ITP035^2,0.194570,0.479145,0.000240,-1.0,119,117,13650,904,0,-1
ITP229^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT271^1,0.025377,0.000660,0.000231,29.861,2,3,8,0,0,-1
SWW479_5,0.062387,0.096274,-1.0,-1.0,61,74,1464,183,-1,-1
NUM989_5,0.149170,0.071198,-1.0,-1.0,31,116,492,62,-1,-1
NUM960_5,0.088036,0.087681,0.012427,0.908,39,122,858,117,1,1
ANA128^1,0.024433,0.007676,-1.0,-1.0,12,5,94,12,-1,-1
LCL805_5,0.197287,-1.0,-1.0,-1.0,25,87,-1,-1,-1,-1
NUM969_5,0.066834,0.057807,-1.0,-1.0,35,105,280,35,-1,-1
SYN000_3,0.017215,0.000543,0.000232,-1.0,3,1,0,0,0,-1
ITP023^3,0.037232,0.000194,0.003819,0.103,0,4,0,0,1,1
ITP211^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT260^1,0.020214,0.000521,0.000234,-1.0,2,1,8,0,0,-1
SWV625_5,0.095860,0.219682,-1.0,-1.0,102,93,3176,408,-1,-1
DAT297^1,0.033934,0.004189,0.000258,-1.0,3,1,90,3,0,-1
ITP024_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA068^1,0.009229,0.001234,0.004538,0.088,4,2,32,4,1,1
ITP261^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP162^2,0.224175,0.386195,0.000300,-1.0,240,9,6848,817,0,-1
ITP219^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL825_5,0.658943,-1.0,-1.0,-1.0,20,124,-1,-1,-1,-1
SWV577_5,0.275587,-1.0,-1.0,-1.0,47,107,-1,-1,-1,-1
ITP020^3,0.038702,0.004095,0.002102,0.133,2,2,128,4,1,1
ITP010^3,0.040612,0.004338,0.002658,0.218,7,121,0,0,1,1
SWW509_5,0.163027,0.450688,-1.0,-1.0,85,41,6372,683,-1,-1
SWW497_5,0.069428,0.056255,0.006797,0.890,30,75,942,120,1,1
ITP282^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP272^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV490^1,0.039697,0.014811,-1.0,-1.0,18,5,310,41,-1,-1
ITP163^2,0.267177,0.376640,0.000243,-1.0,282,7,4430,768,0,-1
ITP235^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP060^2,0.568882,0.096775,-1.0,-1.0,26,305,268,34,-1,-1
SWV807_5,0.416847,1.013966,-1.0,-1.0,70,95,12285,698,-1,-1
COM084_5,0.286445,-1.0,-1.0,-1.0,69,61,-1,-1,-1,-1
LCL803_5,0.917953,-1.0,-1.0,-1.0,24,121,-1,-1,-1,-1
ITP056^2,0.264946,0.266174,0.000262,-1.0,218,134,4436,613,0,-1
ITP002_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV466^1,0.025928,0.009383,0.000222,-1.0,9,4,250,23,0,-1
NUN004_5,0.137168,0.069304,0.004174,0.603,30,91,480,60,1,1
ITP243^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
PRO020^1,0.470438,0.335431,-1.0,-1.0,307,10,5321,522,-1,-1
SWW555_5,0.442524,2.762878,-1.0,-1.0,71,30,20235,607,-1,-1
LCL744_5,0.167452,0.033432,-1.0,-1.0,9,112,312,33,-1,-1
SYO558^1,0.014876,0.000063,0.003022,0.098,0,3,0,0,1,1
ITP010_3,0.049044,0.002116,0.000641,0.174,4,46,0,0,1,1
LCL836_5,0.309855,0.951323,0.031841,5.015,14,86,9194,217,1,1
COM089_5,0.645444,-1.0,-1.0,-1.0,116,17,-1,-1,-1,-1
COM190^1,0.581725,0.939438,0.076141,7.358,466,27,13733,1994,1,1
LCL761_5,0.096113,0.046438,-1.0,-1.0,19,64,410,45,-1,-1
NUM923^2,0.616527,0.090423,-1.0,-1.0,0,870,0,0,-1,-1
SCT198_5,0.264997,-1.0,-1.0,-1.0,73,6,-1,-1,-1,-1
COM069_5,0.417259,-1.0,-1.0,-1.0,63,30,-1,-1,-1,-1
NUM995_5,0.120199,0.053172,0.005939,0.513,25,86,400,50,1,1
SCT195_5,0.444864,-1.0,-1.0,-1.0,55,13,-1,-1,-1,-1
SEV476^1,0.008711,0.000655,0.003254,0.022,2,2,16,2,1,1
ITP134^2,0.306349,0.538868,0.050170,5.797,144,98,12232,1325,1,1
SCT240_5,0.303166,-1.0,-1.0,-1.0,67,33,-1,-1,-1,-1
NUM939_5,0.067280,0.000012,0.000229,0.195,0,1,0,0,0,0
NUM965_5,0.057237,0.000011,0.000213,0.171,0,1,0,0,0,0
DAT233^1,0.593544,0.409646,-1.0,-1.0,193,121,6124,556,-1,-1
ITP156^2,0.389061,0.604753,-1.0,-1.0,172,23,9930,1031,-1,-1
ANA083^1,0.029612,0.000341,0.004925,0.092,0,8,0,0,1,1
ITP208_2,6.065132,-1.0,-1.0,-1.0,417,790,-1,-1,-1,-1
COM029_5,0.110476,0.041212,-1.0,-1.0,29,37,482,47,-1,-1
SWW498_5,0.111750,0.064161,0.003698,0.470,35,87,836,105,1,1
ITP271_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA122^1,0.033483,0.000297,0.000222,0.755,0,6,0,0,0,1
COM028_5,0.130112,0.050937,-1.0,-1.0,32,34,778,94,-1,-1
NUM940_5,0.100193,0.047875,0.003769,0.363,26,81,416,52,1,1
SWW483_5,0.070207,0.038781,-1.0,-1.0,18,68,428,54,-1,-1
SCT258_5,0.463152,-1.0,-1.0,-1.0,77,117,-1,-1,-1,-1
ITP259^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL749_5,0.117682,0.131381,-1.0,-1.0,38,46,2703,190,-1,-1
COM032_5,0.165612,0.136770,-1.0,-1.0,58,25,1909,356,-1,-1
LCL814_5,0.525592,-1.0,-1.0,-1.0,33,104,-1,-1,-1,-1
DAT122^1,0.477747,8.979854,0.000251,30.358,238,26,19294,597,0,-1
NUN007_5,0.097645,0.052629,-1.0,-1.0,28,69,448,56,-1,-1
ITP089^2,0.159069,0.255614,-1.0,-1.0,147,156,3508,441,-1,-1
DAT250^1,0.170683,0.670153,-1.0,-1.0,348,4,7468,1671,-1,-1
ANA085^1,0.025702,0.000251,-1.0,-1.0,0,10,0,0,-1,-1
ITP269^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP021^3,0.062198,0.001747,0.005952,0.165,2,69,16,2,1,1
ITP015_3,0.050052,0.007045,0.002918,0.273,11,30,78,11,1,1
COM119_5,0.394120,-1.0,-1.0,-1.0,64,52,-1,-1,-1,-1
COM045_5,0.246676,0.052784,0.001491,0.617,46,28,392,47,1,1
DAT243^1,0.505945,2.686715,-1.0,-1.0,142,2,24261,1347,-1,-1
NUN014_5,0.079143,0.012847,-1.0,-1.0,9,32,144,18,-1,-1
SCT235_5,0.457308,-1.0,-1.0,-1.0,47,31,-1,-1,-1,-1
NUM935_5,0.137553,0.045247,-1.0,-1.0,21,103,336,42,-1,-1
COM062_5,0.517403,-1.0,-1.0,-1.0,127,38,-1,-1,-1,-1
ITP030^2,0.069312,0.000012,0.000207,0.241,0,1,0,0,0,0
NUM999_5,0.101128,0.043675,-1.0,-1.0,20,109,320,40,-1,-1
NUN001_5,0.107132,0.060145,-1.0,-1.0,27,113,412,54,-1,-1
ITP258^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP240^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP212_2,8.985348,-1.0,-1.0,-1.0,1118,278,-1,-1,-1,-1
ITP086^2,0.393519,0.213458,-1.0,-1.0,168,69,2676,336,-1,-1
ITP193^2,0.645882,1.802091,-1.0,-1.0,366,114,40667,1996,-1,-1
NUN016_5,0.158378,0.064292,0.001558,0.640,28,105,448,56,1,1
COM115_5,1.561497,-1.0,-1.0,-1.0,89,32,-1,-1,-1,-1
ITP111^2,0.211119,0.089680,0.000247,-1.0,46,164,1088,122,0,-1
COM091_5,0.637502,-1.0,-1.0,-1.0,128,19,-1,-1,-1,-1
LCL793_5,0.099419,0.005963,0.002693,0.258,0,72,0,0,1,1
ITP230_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW513_5,0.160732,0.045662,0.004797,0.496,18,5,508,80,1,1
SCT263_5,0.772428,0.218190,-1.0,-1.0,28,255,2667,104,-1,-1
DAT197^1,0.591033,-1.0,-1.0,-1.0,236,18,-1,-1,-1,-1
COM162^1,0.340931,-1.0,-1.0,-1.0,86,120,-1,-1,-1,-1
SWW531_5,0.137550,0.032484,-1.0,-1.0,18,101,214,46,-1,-1
ITP222^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP003^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM971_5,0.057258,0.000013,0.000235,0.171,0,1,0,0,0,0
LCL778_5,0.327210,0.146725,0.012539,1.502,84,96,2341,358,1,1
SCT226_5,0.466091,2.922019,0.042782,10.483,53,67,18743,381,1,1
ITP043^2,0.506346,0.898508,0.000469,-1.0,285,68,13866,1995,0,-1
COM206^1,0.435167,1.154387,0.055856,7.567,188,16,26208,1429,1,1
ITP002_3,0.080140,5.610880,-1.0,-1.0,20,21,8001,226,-1,-1
ITP275^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT294^1,0.041398,0.003722,0.000228,9.173,6,1,44,6,0,1
ANA095^1,0.034566,0.002898,0.000246,0.955,5,1,8,0,0,1
ITP017^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM053_5,0.401023,-1.0,-1.0,-1.0,98,53,-1,-1,-1,-1
ITP255_2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM104_5,0.996756,-1.0,-1.0,-1.0,86,30,-1,-1,-1,-1
DAT160^1,0.284389,0.177198,0.011543,1.537,94,86,3374,375,1,1
NUN006_5,0.167258,0.046005,-1.0,-1.0,17,99,272,34,-1,-1
ITP255^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP114^2,0.304786,0.063286,0.007906,0.957,11,239,328,47,1,1
DAT320^1,0.052118,0.005258,0.003931,0.151,9,2,72,9,1,1
ITP170^2,0.518639,0.059049,0.003310,1.307,10,200,228,30,1,1
DAT219^1,0.578244,0.619580,0.048288,5.127,351,5,12539,1119,1,1
DAT264^1,0.025037,0.000556,0.000217,-1.0,2,1,8,0,0,-1
ANA104^1,0.025324,0.004327,-1.0,-1.0,4,6,64,5,-1,-1
ITP263^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM164^1,0.295445,0.277862,0.000266,-1.0,126,105,4990,473,0,-1
SWV747_5,0.220071,0.024770,-1.0,-1.0,4,137,58,8,-1,-1
ITP271^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT238^1,0.355572,0.093613,-1.0,-1.0,35,268,528,66,-1,-1
ITP195^2,0.477385,0.582414,0.000262,-1.0,294,209,14658,1927,0,-1
DAT125^1,0.520009,2.469220,-1.0,-1.0,236,39,32064,1657,-1,-1
COM092_5,0.834303,-1.0,-1.0,-1.0,94,20,-1,-1,-1,-1
SCT254_5,0.426573,0.637780,-1.0,-1.0,93,39,14816,681,-1,-1
ITP241^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP044^2,0.386942,0.594452,0.000268,-1.0,167,94,9221,1640,0,-1
ITP265_2,14.449752,-1.0,-1.0,-1.0,683,1640,-1,-1,-1,-1
ITP070^2,0.884863,0.817607,0.000244,-1.0,365,17,10996,1779,0,-1
ITP085^2,0.342916,0.156453,-1.0,-1.0,90,29,1809,353,-1,-1
LCL759_5,0.303590,-1.0,-1.0,-1.0,8,122,-1,-1,-1,-1
SCT262_5,0.612841,0.231524,-1.0,-1.0,34,200,2899,143,-1,-1
LCL751_5,0.501800,-1.0,-1.0,-1.0,68,99,-1,-1,-1,-1
DAT144^1,0.325750,0.202099,0.014650,1.944,159,33,3106,436,1,1
ITP084^2,0.170075,0.148782,-1.0,-1.0,90,19,1801,357,-1,-1
DAT158^1,0.335580,0.186749,-1.0,-1.0,206,195,1630,205,-1,-1
ITP131^2,0.113279,0.000012,0.000231,0.285,0,1,0,0,0,0
DAT137^1,0.263929,0.126786,0.022795,1.343,62,110,1032,196,1,1
ITP254^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM170^1,0.266421,0.190044,0.017525,8.879,128,88,2528,321,1,1
SEV446^1,0.047844,0.001463,0.003271,0.098,4,2,32,4,1,1
COM064_5,0.532047,-1.0,-1.0,-1.0,80,58,-1,-1,-1,-1
PRO025^1,1.236186,0.875142,0.160859,20.895,437,4,12284,909,1,1
PRO027^1,1.170281,0.628958,-1.0,-1.0,409,1,6951,652,-1,-1
ITP210^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP006^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT309^1,0.052080,0.007205,0.000247,-1.0,10,2,156,10,0,-1
SEV465^1,0.033472,0.007085,0.005170,0.200,3,5,152,10,1,1
COM054_5,0.285123,1.027726,-1.0,-1.0,119,23,18037,1386,-1,-1
SWW527_5,0.339525,0.326024,-1.0,-1.0,129,12,4416,707,-1,-1
COM166^1,0.402279,0.311118,0.000246,-1.0,165,66,4644,506,0,-1
COM117_5,0.779558,-1.0,-1.0,-1.0,116,11,-1,-1,-1,-1
ITP207^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
PRO028^1,1.154878,0.614302,-1.0,-1.0,409,2,7104,670,-1,-1
COM169^1,0.329996,0.188552,0.017070,4.975,125,87,2504,319,1,1
NUM950_5,0.046156,0.039131,-1.0,-1.0,20,71,320,40,-1,-1
SEV464^1,0.038407,0.011202,0.000227,-1.0,8,1,319,31,0,-1
